,Latitude,Longitude,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
6782,42.01493203,-70.97197551,7709,11,579,11,1662,10,1932,14,,,,,,,,,,
2017,42.17378537,-70.94488118,8157,7,2135,8,1699,12,,,,,,,,,,,,
4087,42.28696354,-70.92776832,1349,9,1049,10,1597,12,5251,7,,,,,,,,,,
6575,42.36717631,-70.91426562,3344,11,6530,7,4072,6,333,11,6963,11,5902,10,5766,14,1620,10,,
697,42.42446519,-70.90307211,1992,14,5258,13,5951,7,,,,,,,,,,,,
4580,42.48262488,-70.8898995,2456,6,2972,12,,,,,,,,,,,,,,
1954,42.56356306,-70.86839021,5540,10,1256,7,5526,12,5724,9,,,,,,,,,,
5945,42.6765968,-70.83210089,7850,12,,,,,,,,,,,,,,,,
2665,42.83325372,-70.76951445,5831,8,5652,13,5506,10,3007,13,,,,,,,,,,
6843,42.99402086,-70.68990214,6315,15,4529,6,465,8,5443,8,5350,8,,,,,,,,
1235,43.10625416,-70.62463685,1620,12,1599,8,1260,5,5512,11,682,14,,,,,,,,
3018,43.18469602,-70.57405416,7241,12,,,,,,,,,,,,,,,,
7350,43.23971064,-70.53603803,3929,12,2963,10,1268,12,5624,6,,,,,,,,,,
2319,43.28207444,-70.50528881,465,11,217,7,4144,11,7596,15,6000,11,,,,,,,,
5902,43.33536274,-70.4647327,229,14,4529,9,6575,10,3463,13,7326,8,,,,,,,,
173,43.40916923,-70.40498331,6360,9,,,,,,,,,,,,,,,,
7378,43.51082479,-70.31552864,3909,11,6212,7,,,,,,,,,,,,,,
4529,43.6481691,-70.18040723,2617,12,6843,6,1448,15,415,9,1080,13,5902,9,,,,,,
5562,43.77208997,-70.0428568,6251,11,,,,,,,,,,,,,,,,
7946,43.85686285,-69.93916057,1466,15,1841,12,8147,11,,,,,,,,,,,,
6065,43.91523345,-69.86273356,731,8,2153,7,997,7,,,,,,,,,,,,
7394,43.95582751,-69.80696522,3909,8,459,13,,,,,,,,,,,,,,
518,43.98722613,-69.76226306,1268,6,7652,13,453,6,4144,10,1764,5,5984,11,,,,,,
1020,44.02686217,-69.7037313,594,14,95,8,,,,,,,,,,,,,,
604,44.0810694,-69.61944646,6904,6,8025,14,4125,12,4491,8,,,,,,,,,,
4282,44.15412669,-69.49674495,2577,14,2648,15,,,,,,,,,,,,,,
8176,44.2495534,-69.31614611,4290,11,3532,12,,,,,,,,,,,,,,
4637,44.34657672,-69.09790745,7078,11,2647,5,3044,7,470,7,3212,14,3051,15,,,,,,
3823,44.40760467,-68.93182901,5030,11,480,5,1324,14,,,,,,,,,,,,
7747,44.44554259,-68.81012108,5748,10,586,5,,,,,,,,,,,,,,
3112,44.47260632,-68.70987134,2730,13,3953,5,7654,12,,,,,,,,,,,,
5028,44.50375319,-68.57596682,415,8,1852,6,8090,10,924,11,6741,13,3212,8,317,10,,,,
359,44.5413667,-68.38470382,5285,12,1753,7,,,,,,,,,,,,,,
2572,44.58762582,-68.11713463,5540,7,982,9,,,,,,,,,,,,,,
2270,44.63025306,-67.87867109,4767,9,7068,10,4530,6,7121,12,,,,,,,,,,
4822,44.66535258,-67.71076535,2551,7,5051,8,7357,15,8157,9,,,,,,,,,,
3623,44.69438751,-67.59281515,5753,13,1510,12,1140,13,2104,13,,,,,,,,,,
1628,44.72654406,-67.47973877,7078,5,4867,8,5617,15,1189,13,5117,14,7252,12,,,,,,
4218,44.77593262,-67.32460971,7505,7,6904,11,4568,15,3443,5,,,,,,,,,,
1728,44.84832891,-67.10826992,4185,10,,,,,,,,,,,,,,,,
8198,44.9312647,-66.79723976,7057,15,5652,13,6961,13,,,,,,,,,,,,
6479,44.89748546,-66.50656458,471,9,684,14,,,,,,,,,,,,,,
1635,44.78025322,-66.37039901,5512,8,7252,5,,,,,,,,,,,,,,
1521,44.68345356,-66.30253761,7619,6,6914,15,366,9,7437,9,481,14,,,,,,,,
7825,44.61252469,-66.26194711,5258,14,4143,9,4091,10,6262,6,4014,10,317,12,2135,8,,,,
2617,44.56134748,-66.23532243,4529,12,2024,8,2404,14,5748,15,694,13,253,6,,,,,,
64,44.5248484,-66.21722344,2943,12,1962,9,,,,,,,,,,,,,,
6154,44.4988474,-66.20465044,2226,5,2805,7,871,7,,,,,,,,,,,,
3054,44.48035393,-66.19582932,1721,14,310,9,5790,9,7709,14,6493,8,4308,15,,,,,,
1761,44.4672028,-66.18960454,5669,12,6044,6,3007,13,5341,5,5051,14,,,,,,,,
6702,44.45784453,-66.18519485,2132,8,7269,15,5512,15,2612,13,4371,7,,,,,,,,
5109,44.45119536,-66.18207015,3290,14,6234,13,95,12,6973,15,,,,,,,,,,
8115,44.44647251,-66.17985441,759,8,,,,,,,,,,,,,,,,
3679,44.44311019,-66.17827865,7741,9,6297,8,5117,6,6380,7,3386,12,6656,8,5827,10,,,,
6449,44.44071874,-66.17715868,3136,14,3290,7,5515,8,,,,,,,,,,,,
3317,44.43902111,-66.176364,4416,6,3923,15,2008,14,8051,15,4182,12,,,,,,,,
578,44.4378148,-66.1757995,2130,9,3671,11,5253,13,,,,,,,,,,,,
3007,44.43695501,-66.17539723,7057,13,6127,7,1761,13,2665,13,4030,7,367,10,6989,5,4811,13,,
8043,44.43634417,-66.17511149,3859,5,2238,15,594,11,8088,14,6172,9,5617,6,,,,,,
7116,44.43591072,-66.17490875,6939,7,3122,13,767,13,,,,,,,,,,,,
6570,44.43560231,-66.1747645,4964,15,7972,11,4834,15,,,,,,,,,,,,
2226,44.43538327,-66.17466206,1260,14,6444,6,6257,15,6154,5,7140,13,5858,15,1253,9,,,,
1167,44.43522724,-66.17458909,7093,5,1260,8,4708,11,3685,15,,,,,,,,,,
4623,44.43511648,-66.1745373,453,12,8157,6,842,15,4854,14,,,,,,,,,,
7505,44.43503777,-66.17450049,4218,7,3854,6,6939,15,5322,14,1619,9,3000,10,7649,8,7117,10,2404,11
6991,44.43496918,-66.17446841,1299,6,2383,14,4182,10,5310,7,,,,,,,,,,
7909,44.43487568,-66.17442469,4008,8,7147,12,,,,,,,,,,,,,,
7386,44.43474427,-66.17436324,2623,5,2013,6,6184,5,3141,6,7078,8,,,,,,,,
4905,44.43455917,-66.17427669,3403,7,,,,,,,,,,,,,,,,
3199,44.43429856,-66.17415483,317,14,3843,9,,,,,,,,,,,,,,
7078,44.43393275,-66.17398379,955,9,694,9,4637,11,8139,15,1628,5,5333,7,4072,9,7386,8,,
759,44.43341819,-66.17374322,8115,8,835,13,,,,,,,,,,,,,,
1953,44.43269324,-66.17340433,481,13,2612,7,,,,,,,,,,,,,,
900,44.43167287,-66.17292741,1718,6,1609,15,,,,,,,,,,,,,,
7583,44.43024063,-66.17225813,115,13,4744,10,,,,,,,,,,,,,,
3634,44.42822425,-66.17131614,893,7,1268,10,2293,5,4954,14,,,,,,,,,,
5655,44.42538675,-66.16999103,6904,8,5401,5,7595,8,7270,8,1141,15,708,15,,,,,,
4627,44.42138738,-66.16812418,3530,12,,,,,,,,,,,,,,,,
6973,44.41577556,-66.165506,730,7,1753,6,5109,15,2023,14,,,,,,,,,,
223,44.40787593,-66.16182228,3752,11,7903,6,1202,7,3904,14,,,,,,,,,,
6850,44.39676457,-66.15664214,2841,15,7340,11,1256,13,,,,,,,,,,,,
4528,44.38110409,-66.14933703,7652,8,4530,10,,,,,,,,,,,,,,
244,44.35913829,-66.13906438,2130,7,1659,12,,,,,,,,,,,,,,
3621,44.32825006,-66.12451724,1810,7,4521,10,7055,15,1699,10,,,,,,,,,,
4416,44.28482205,-66.10372398,1874,11,3317,6,3497,9,4008,6,5096,8,7146,13,,,,,,
470,44.22394067,-66.07350114,4637,7,7754,15,,,,,,,,,,,,,,
7799,44.13926584,-66.02812317,6832,14,4947,12,4181,5,,,,,,,,,,,,
893,44.02320426,-65.95492518,3634,7,708,5,6888,12,4554,5,,,,,,,,,,
2337,43.87484744,-65.81873722,746,7,310,10,2063,6,,,,,,,,,,,,
4913,43.77236953,-65.54401483,136,9,1718,15,,,,,,,,,,,,,,
5251,43.80289996,-65.2616549,2112,11,3913,14,5623,8,2701,11,4087,7,,,,,,,,
1746,43.8558933,-65.07205191,842,7,1324,13,2483,14,6234,5,,,,,,,,,,
1510,43.90077462,-64.94155764,2037,15,6744,6,1113,11,3623,12,694,13,1753,11,5454,5,2495,14,4605,10
3661,43.93481739,-64.85043165,4854,7,8025,11,5858,9,835,6,,,,,,,,,,
6125,43.95980405,-64.78612162,3953,11,1283,12,1253,10,782,8,6784,13,,,,,,,,
1180,43.97784142,-64.74062984,2711,9,,,,,,,,,,,,,,,,
1262,43.99076311,-64.70839796,1915,6,5751,15,,,,,,,,,,,,,,
5949,44.0000049,-64.68548901,6410,14,7876,12,5258,8,6826,8,,,,,,,,,,
1852,44.00840576,-64.66474987,8211,15,5028,6,4345,11,8005,10,3000,5,,,,,,,,
217,44.02001186,-64.63622009,6360,11,2319,7,6127,15,6195,10,3752,9,5443,14,,,,,,
6784,44.03642129,-64.59610985,1741,12,4847,10,942,13,2711,15,6125,13,,,,,,,,
7709,44.05964591,-64.53975524,6782,11,4554,12,6174,11,3054,14,,,,,,,,,,
3344,44.09252047,-64.46070743,6575,11,25,8,4091,15,,,,,,,,,,,,
6685,44.1391805,-64.34967846,36,6,471,11,2451,8,1644,6,,,,,,,,,,
4838,44.20530527,-64.19391824,3685,5,2623,12,3409,13,,,,,,,,,,,,
2618,44.28004824,-64.01880926,5030,14,310,11,4767,10,,,,,,,,,,,,
5724,44.33398384,-63.89222586,1954,9,,,,,,,,,,,,,,,,
5058,44.37226823,-63.80188985,3695,14,,,,,,,,,,,,,,,,
3599,44.39934885,-63.73760931,1245,15,1256,14,2810,11,4337,11,5868,10,115,13,3860,8,,,,
6999,44.41854468,-63.69180241,7241,14,7211,7,1456,13,7649,14,7265,13,,,,,,,,
5491,44.43213263,-63.65923722,5051,7,,,,,,,,,,,,,,,,
3648,44.4417772,-63.63604528,204,10,,,,,,,,,,,,,,,,
2382,44.44861496,-63.61956128,2273,14,5984,14,4568,5,997,5,,,,,,,,,,
4032,44.45347131,-63.60783206,2135,5,586,12,,,,,,,,,,,,,,
5892,44.45698124,-63.59934312,7337,6,6280,8,,,,,,,,,,,,,,
4964,44.46078295,-63.59013728,6570,15,2579,15,,,,,,,,,,,,,,
1141,44.46611608,-63.5772033,4039,6,2945,15,3357,12,5655,15,,,,,,,,,,
7649,44.47361181,-63.55898519,7505,8,2362,7,4439,8,6999,14,,,,,,,,,,
5341,44.48414118,-63.53331558,5323,14,1761,5,2163,13,3367,12,,,,,,,,,,
3474,44.49887231,-63.49724674,8090,8,1359,10,,,,,,,,,,,,,,
5751,44.51953458,-63.44634393,2013,11,168,14,1992,15,6315,8,1262,15,,,,,,,,
1390,44.54842235,-63.37455065,3212,12,1932,7,5202,13,8005,12,,,,,,,,,,
7147,44.58868388,-63.27322585,7741,10,3936,8,6681,13,7749,8,7909,12,,,,,,,,
8139,44.64458843,-63.12995664,5524,13,7078,15,1802,8,,,,,,,,,,,,
8088,44.71397433,-62.94765716,4593,9,8043,14,6741,15,,,,,,,,,,,,
5544,44.76630998,-62.80659358,3964,14,7569,7,,,,,,,,,,,,,,
7970,44.80293174,-62.70592206,6572,10,1659,14,1415,13,7655,8,,,,,,,,,,
997,44.82865381,-62.63419129,1154,10,2382,5,6065,7,6475,5,,,,,,,,,,
3417,44.84684339,-62.5829361,1074,10,2037,5,,,,,,,,,,,,,,
3776,44.85968421,-62.5464805,5310,12,5652,6,,,,,,,,,,,,,,
1705,44.86876817,-62.52055175,5686,9,3787,10,,,,,,,,,,,,,,
7569,44.87521326,-62.50208431,8025,14,2551,5,8170,14,7655,13,5544,7,730,11,,,,,,
2647,44.87977992,-62.48896323,4637,5,871,10,501,8,,,,,,,,,,,,
3000,44.88371144,-62.47764312,7269,13,7934,5,7505,10,1852,5,,,,,,,,,,
2763,44.88904055,-62.46226656,6838,9,8005,10,7373,14,3074,7,6127,15,7621,7,,,,,,
587,44.89652651,-62.44061414,1691,13,4008,5,,,,,,,,,,,,,,
805,44.9070308,-62.41015731,6410,8,,,,,,,,,,,,,,,,
1351,44.92180837,-62.36724695,3210,14,4566,6,3122,12,1619,9,5848,12,,,,,,,,
1662,44.94262767,-62.30690849,3933,15,2404,8,6782,10,621,15,6776,10,4345,14,,,,,,
5267,44.97212871,-62.22235559,2819,15,,,,,,,,,,,,,,,,
586,45.01486752,-62.10408951,4559,11,4032,12,471,10,7747,5,,,,,,,,,,
140,45.0796859,-61.94228764,6464,15,240,15,4911,6,,,,,,,,,,,,
1611,45.19830953,-61.74371885,1448,7,3530,8,2577,5,,,,,,,,,,,,
7915,45.38148007,-61.8151286,7064,6,2945,8,,,,,,,,,,,,,,
3881,45.48014126,-62.01196982,2545,11,708,10,5623,7,344,9,2483,13,,,,,,,,
6127,45.53927439,-62.15667143,5333,9,217,15,3007,7,2763,15,7669,7,,,,,,,,
162,45.57931962,-62.26103284,6467,6,7798,10,2362,12,5919,12,5831,6,6656,14,5231,11,,,,
5951,45.60718657,-62.33556343,6646,8,697,7,,,,,,,,,,,,,,
4472,45.62678628,-62.3886151,4337,14,,,,,,,,,,,,,,,,
7798,45.64064008,-62.42633814,162,10,136,6,,,,,,,,,,,,,,
7235,45.65046665,-62.45317919,7211,14,,,,,,,,,,,,,,,,
4143,45.65750912,-62.47244883,3557,15,7825,9,,,,,,,,,,,,,,
1436,45.66479573,-62.49240958,1737,14,1753,10,7850,15,3494,12,344,13,2772,10,3685,8,,,,
5258,45.67500219,-62.52039821,7825,14,3290,7,5949,8,697,13,4275,12,955,5,,,,,,
2611,45.68936671,-62.55982287,1992,6,2065,11,2963,8,,,,,,,,,,,,
3141,45.70959063,-62.61533351,7386,6,5623,7,3792,12,,,,,,,,,,,,
2132,45.73810058,-62.69344558,6702,8,5117,11,,,,,,,,,,,,,,
5766,45.77844783,-62.80342936,4688,5,6257,11,324,8,6575,14,,,,,,,,,,
4867,45.83573648,-62.95792969,1628,8,5401,5,5450,9,,,,,,,,,,,,
7857,45.91790378,-63.17481118,4954,12,3718,5,,,,,,,,,,,,,,
5475,46.03758573,-63.4773791,1148,10,5630,6,1932,5,,,,,,,,,,,,
104,46.21521538,-63.88731025,6646,6,2847,10,4091,10,,,,,,,,,,,,
3288,46.39214417,-64.23410081,3017,7,,,,,,,,,,,,,,,,
2570,46.53683309,-64.45956341,4469,8,4185,11,4900,10,,,,,,,,,,,,
6032,46.67622376,-64.62756723,5940,6,955,10,,,,,,,,,,,,,,
4014,46.87813776,-64.81164152,7825,10,317,7,5285,10,,,,,,,,,,,,
5401,47.06012766,-64.94591518,4308,6,5655,5,2293,7,4867,5,1324,13,,,,,,,,
6646,47.18997333,-65.0408327,6316,8,104,6,4174,11,3555,8,5951,8,,,,,,,,
2545,47.28017528,-65.11465685,3881,11,4469,9,2445,13,,,,,,,,,,,,
5344,47.36181861,-65.19195169,5450,7,3854,9,,,,,,,,,,,,,,
6044,47.47075914,-65.30839181,1612,14,5989,15,1761,6,1644,13,,,,,,,,,,
4125,47.6214882,-65.47684457,604,12,,,,,,,,,,,,,,,,
5748,47.85137455,-65.64006437,4795,8,3859,10,7747,10,2617,15,986,6,,,,,,,,
948,48.0764639,-65.40413425,4290,9,1612,8,6394,13,7400,14,5984,15,,,,,,,,
5615,48.23723734,-65.1093769,192,8,942,9,7480,13,7151,10,1691,7,7741,8,1359,7,,,,
1915,48.3799579,-64.93335923,7749,11,2130,15,1262,6,,,,,,,,,,,,
4181,48.57812493,-64.82433119,3017,13,7799,5,2972,13,6636,7,3212,12,,,,,,,,
5096,48.85153828,-64.84737727,782,8,688,5,4416,8,2451,10,2104,11,2293,10,,,,,,
4213,49.03653414,-65.02751526,5177,5,240,7,2394,12,1987,5,,,,,,,,,,
7146,49.12250717,-65.38003752,6315,12,277,14,4416,13,,,,,,,,,,,,
8143,49.0930226,-65.78809313,2730,13,4767,7,2805,5,277,9,,,,,,,,,,
4454,49.03561172,-66.07146643,264,7,3671,9,,,,,,,,,,,,,,
3942,48.95609645,-66.36541731,2023,10,1599,7,3386,15,4605,8,3348,12,,,,,,,,
366,48.82424742,-66.76558775,907,6,1521,9,481,5,,,,,,,,,,,,
3210,48.6161299,-67.31186863,1351,14,,,,,,,,,,,,,,,,
3859,48.30603884,-68.06301571,8043,5,5748,10,5443,8,4047,6,,,,,,,,,,
3386,47.92242868,-69.1316983,3942,15,3679,12,2780,14,,,,,,,,,,,,
5119,48.57777229,-68.61341551,3964,7,25,6,,,,,,,,,,,,,,
7972,49.00656003,-68.07184342,6570,11,5515,5,46,11,,,,,,,,,,,,
6234,49.30076877,-67.66231371,5109,13,6963,14,7363,6,436,9,1746,5,,,,,,,,
333,49.5036687,-67.3584404,6575,11,,,,,,,,,,,,,,,,
6389,49.64359075,-67.13404171,7258,5,6648,15,,,,,,,,,,,,,,
3929,49.73995356,-66.96921174,955,7,7350,12,,,,,,,,,,,,,,
4039,49.81174061,-66.83882314,1141,6,1841,9,777,12,8090,12,2383,11,3017,9,1121,8,2479,6,,
