,Latitude,Longitude,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
7148,40.87893973,-73.46904507,6592,11,3326,11,1877,12,3837,11,359,8,3520,10,,,,,,
4267,40.98629743,-73.30833738,5349,5,7268,13,4934,12,,,,,,,,,,,,
6365,41.05330347,-73.17949331,6226,7,6784,8,,,,,,,,,,,,,,
1391,41.11572178,-73.02464477,7042,8,,,,,,,,,,,,,,,,
2143,41.1834365,-72.79772475,7429,13,7182,11,3837,7,6996,15,2548,10,,,,,,,,
4726,41.23063282,-72.58726607,3562,15,3568,5,5998,8,,,,,,,,,,,,
5632,41.25913281,-72.43607329,7448,14,5956,13,151,13,5739,9,,,,,,,,,,
629,41.2779736,-72.32789978,7033,11,,,,,,,,,,,,,,,,
2882,41.29097657,-72.25097271,2174,6,7033,6,2341,12,5134,11,3752,13,,,,,,,,
4383,41.30017327,-72.19617148,1468,10,1005,7,5001,10,3039,15,,,,,,,,,,
5657,41.30671897,-72.15724937,7151,10,6033,8,3742,5,,,,,,,,,,,,
4042,41.31138977,-72.12961769,5020,7,5926,6,933,12,2381,8,,,,,,,,,,
7070,41.31477325,-72.10971102,5802,15,4871,12,6618,6,,,,,,,,,,,,
4577,41.31835021,-72.08879085,1752,11,5423,11,7386,7,515,7,504,6,3920,11,,,,,,
1416,41.32340749,-72.05947607,1596,6,3868,13,4637,12,6865,5,5870,6,,,,,,,,
1556,41.33063352,-72.01823463,1052,8,6181,12,4508,15,,,,,,,,,,,,
3520,41.34105914,-71.96034778,3868,15,6605,12,851,9,4994,9,1272,10,7033,13,7148,10,5629,11,,
2136,41.35644342,-71.87907233,7115,12,5001,10,2812,9,5134,8,905,15,7981,13,,,,,,
6998,41.37998606,-71.76549582,2300,7,4399,10,2845,7,2706,9,1224,8,,,,,,,,
2286,41.41860385,-71.60788618,2372,9,4371,13,7472,7,7756,12,3555,12,,,,,,,,
6604,41.48987822,-71.39511563,5163,7,7033,7,5938,5,,,,,,,,,,,,
2548,41.62042321,-71.1718182,7994,6,2143,10,141,8,730,12,3221,11,,,,,,,,
1877,41.79788787,-71.03936101,7148,12,6851,12,7178,8,145,12,,,,,,,,,,
60,42.01493203,-70.97197551,1468,7,,,,,,,,,,,,,,,,
7544,42.17378537,-70.94488118,7448,10,6366,12,6349,10,2402,14,,,,,,,,,,
752,42.28696354,-70.92776832,317,11,6936,8,6583,14,,,,,,,,,,,,
1174,42.36717631,-70.91426562,2907,7,6762,14,2490,7,3920,9,5998,14,,,,,,,,
6626,42.42446519,-70.90307211,5874,8,5802,10,4371,9,5983,6,,,,,,,,,,
3837,42.48262488,-70.8898995,7148,11,2143,7,6578,15,,,,,,,,,,,,
7124,42.56356306,-70.86839021,1635,7,7307,10,,,,,,,,,,,,,,
6936,42.6765968,-70.83210089,207,14,1308,11,5956,11,752,8,1771,12,2706,5,515,11,5742,10,,
4556,42.83325372,-70.76951445,3868,5,2300,5,6182,8,,,,,,,,,,,,
7830,42.99402086,-70.68990214,5802,10,7606,5,5879,5,,,,,,,,,,,,
3232,43.10625416,-70.62463685,3857,5,7816,11,5802,13,5926,5,5423,9,6865,6,4342,15,6993,9,,
5896,43.18469602,-70.57405416,1362,5,5398,7,3742,5,6181,10,,,,,,,,,,
265,43.23971064,-70.53603803,3119,14,5926,12,7585,13,2381,12,4774,9,,,,,,,,
6583,43.28207444,-70.50528881,4917,11,7430,13,752,14,3121,14,405,10,3555,10,,,,,,
3203,43.33536274,-70.4647327,1126,12,5310,12,414,5,7898,13,5109,11,4257,13,,,,,,
6349,43.40916923,-70.40498331,3633,8,1442,7,7544,10,2534,8,3729,6,,,,,,,,
5742,43.51082479,-70.31552864,7151,11,5751,6,6936,10,213,7,3393,12,,,,,,,,
7771,43.6481691,-70.18040723,3257,14,7820,15,3083,8,5926,8,7756,15,1648,10,7268,12,,,,
3752,43.77208997,-70.0428568,5020,14,2812,7,2882,13,1527,5,,,,,,,,,,
6100,43.85686285,-69.93916057,3234,12,1782,14,2754,11,,,,,,,,,,,,
5654,43.91523345,-69.86273356,4994,13,1442,10,3729,12,359,9,,,,,,,,,,
7882,43.95582751,-69.80696522,4399,8,6430,10,4675,14,7499,14,,,,,,,,,,
5938,43.98722613,-69.76226306,7606,5,6604,5,7056,5,3299,15,,,,,,,,,,
5613,44.02686217,-69.7037313,3857,10,6996,15,,,,,,,,,,,,,,
6512,44.0810694,-69.61944646,5020,14,5956,15,4644,14,,,,,,,,,,,,
3768,44.15412669,-69.49674495,5349,11,219,12,7115,5,7981,12,1224,8,6058,10,,,,,,
1527,44.2495534,-69.31614611,2206,14,7946,5,1168,8,6226,13,3752,5,2402,5,,,,,,
7469,44.34657672,-69.09790745,3641,13,7675,5,4618,9,,,,,,,,,,,,
222,44.40760467,-68.93182901,7393,15,4465,9,,,,,,,,,,,,,,
6993,44.44554259,-68.81012108,838,14,7430,8,2812,11,3232,9,,,,,,,,,,
359,44.47260632,-68.70987134,6755,5,793,12,5156,13,7148,8,5654,9,7268,9,2302,13,,,,
6107,44.50375319,-68.57596682,391,13,,,,,,,,,,,,,,,,
6327,44.5413667,-68.38470382,391,10,2198,6,317,14,4698,14,5211,15,,,,,,,,
4037,44.58762582,-68.11713463,1308,14,933,8,1782,15,,,,,,,,,,,,
7054,44.63025306,-67.87867109,6561,11,3330,5,,,,,,,,,,,,,,
5836,44.66535258,-67.71076535,4371,7,2845,13,168,12,,,,,,,,,,,,
7386,44.69438751,-67.59281515,2536,12,2731,8,6888,5,4577,7,,,,,,,,,,
905,44.72654406,-67.47973877,2136,15,5800,11,,,,,,,,,,,,,,
2965,44.77593262,-67.32460971,1537,7,3604,11,354,12,7820,14,7726,13,840,7,6957,10,4731,8,898,5
2754,44.84832891,-67.10826992,6100,11,3393,11,,,,,,,,,,,,,,
614,44.9312647,-66.79723976,7268,11,,,,,,,,,,,,,,,,
200,44.89748546,-66.50656458,1308,8,2372,8,851,8,1939,9,,,,,,,,,,
5173,44.78025322,-66.37039901,7393,5,5751,5,5629,14,,,,,,,,,,,,
5998,44.68345356,-66.30253761,1537,6,5335,6,1378,10,4726,8,1174,14,5983,8,4718,15,6033,8,,
7499,44.61252469,-66.26194711,2907,15,7882,14,5134,12,4731,12,4774,6,,,,,,,,
275,44.56134748,-66.23532243,4371,10,1717,8,4287,6,,,,,,,,,,,,
3221,44.5248484,-66.21722344,6014,9,2548,11,5606,13,5344,7,4718,12,,,,,,,,
6923,44.4988474,-66.20465044,7816,7,5478,8,1711,6,,,,,,,,,,,,
5109,44.48035393,-66.19582932,3203,11,1219,5,,,,,,,,,,,,,,
6578,44.4672028,-66.18960454,207,5,4736,5,7821,15,6764,13,6430,14,3837,15,2534,12,,,,
4774,44.45784453,-66.18519485,1939,15,265,9,7499,6,,,,,,,,,,,,
3568,44.45119536,-66.18207015,4726,5,,,,,,,,,,,,,,,,
3181,44.44647251,-66.17985441,1752,13,5453,10,7528,12,,,,,,,,,,,,
6784,44.44311019,-66.17827865,4488,11,7151,13,7946,8,840,11,6365,8,266,12,,,,,,
5218,44.44071874,-66.17715868,4230,15,4947,15,,,,,,,,,,,,,,
1219,44.43902111,-66.176364,2731,12,5751,7,5109,5,1569,15,,,,,,,,,,
3920,44.4378148,-66.1757995,6755,13,1362,8,7430,7,4577,11,1174,9,1717,15,3681,15,,,,
6192,44.43695501,-66.17539723,125,7,4287,13,6181,6,,,,,,,,,,,,
5090,44.43634417,-66.17511149,1442,13,5344,13,213,15,,,,,,,,,,,,
4731,44.43591072,-66.17490875,3178,13,7434,14,2965,8,7499,12,,,,,,,,,,
4769,44.43560231,-66.1747645,6402,13,5802,14,5890,14,624,10,631,14,,,,,,,,
6180,44.43538327,-66.17466206,3178,9,4234,10,793,11,5751,6,2235,11,6677,5,,,,,,
4718,44.43522724,-66.17458909,7472,13,7675,5,5998,15,3221,12,2956,7,1377,13,,,,,,
7178,44.43511648,-66.1745373,473,12,6430,8,2731,7,1877,8,,,,,,,,,,
4947,44.43503777,-66.17450049,1596,14,6557,6,464,6,4850,5,3791,12,5218,15,,,,,,
4287,44.43496918,-66.17446841,933,6,4330,5,275,6,6192,13,,,,,,,,,,
1569,44.43487568,-66.17442469,5349,13,284,11,7306,12,1219,15,730,13,266,6,2402,15,,,,
2381,44.43474427,-66.17436324,7234,12,4698,12,4042,8,265,12,474,8,,,,,,,,
1377,44.43455917,-66.17427669,5001,7,2812,8,1006,8,4718,13,,,,,,,,,,
5134,44.43429856,-66.17415483,2174,10,5156,6,5478,12,2882,11,2136,8,7499,12,,,,,,
3729,44.43393275,-66.17398379,7042,12,6349,6,5654,12,,,,,,,,,,,,
4618,44.43341819,-66.17374322,4917,9,2300,8,464,6,7469,9,5006,12,,,,,,,,
682,44.43269324,-66.17340433,1149,8,3279,10,,,,,,,,,,,,,,
2888,44.43167287,-66.17292741,3057,11,1646,5,7695,5,5335,15,1577,15,,,,,,,,
5629,44.43024063,-66.17225813,6640,6,872,5,3520,11,5173,14,,,,,,,,,,
5512,44.42822425,-66.17131614,7816,10,3681,5,,,,,,,,,,,,,,
7425,44.42538675,-66.16999103,2198,12,5001,14,4850,14,1052,10,,,,,,,,,,
3121,44.42138738,-66.16812418,4023,7,7472,9,2206,9,4006,10,6583,14,,,,,,,,
1482,44.41577556,-66.165506,3218,5,4644,14,,,,,,,,,,,,,,
2441,44.40787593,-66.16182228,473,13,,,,,,,,,,,,,,,,
5870,44.39676457,-66.15664214,2174,14,2691,7,2907,10,1782,15,1416,6,,,,,,,,
6677,44.38110409,-66.14933703,6180,5,213,9,374,7,3742,9,,,,,,,,,,
7014,44.35913829,-66.13906438,6226,7,6139,15,,,,,,,,,,,,,,
4342,44.32825006,-66.12451724,3257,13,1358,14,3726,7,6561,6,3232,15,,,,,,,,
7268,44.28482205,-66.10372398,2372,9,2336,14,4267,13,7771,12,359,9,614,11,6851,14,,,,
3774,44.22394067,-66.07350114,3454,7,4488,7,7234,7,5478,14,3824,12,,,,,,,,
3736,44.13926584,-66.02812317,7820,9,2372,15,6383,8,4823,10,,,,,,,,,,
3279,44.02320426,-65.95492518,5874,7,7649,8,3326,7,682,10,6906,12,,,,,,,,
6033,43.87484744,-65.81873722,2300,14,5657,8,5998,8,7307,6,2235,12,,,,,,,,
1052,43.77236953,-65.54401483,5423,13,3702,15,1556,8,7425,10,,,,,,,,,,
5983,43.80289996,-65.2616549,4858,13,6139,11,6626,6,5998,8,515,7,6404,10,,,,,,
2956,43.8558933,-65.07205191,2451,6,4850,14,6366,5,4718,7,515,9,,,,,,,,
3555,43.90077462,-64.94155764,4038,15,1362,9,2286,12,6583,10,,,,,,,,,,
4823,43.93481739,-64.85043165,2325,8,1378,12,3736,10,,,,,,,,,,,,
2534,43.95980405,-64.78612162,6755,13,6349,8,6578,12,4712,5,3299,5,,,,,,,,
898,43.97784142,-64.74062984,2325,5,844,11,2965,5,6181,14,,,,,,,,,,
123,43.99076311,-64.70839796,877,10,5374,7,,,,,,,,,,,,,,
7981,44.0000049,-64.68548901,2136,13,3768,12,,,,,,,,,,,,,,
3742,44.00840576,-64.66474987,3868,7,6376,15,464,14,5657,5,5896,5,6677,9,,,,,,
6906,44.02001186,-64.63622009,7234,5,5751,11,3279,12,266,6,,,,,,,,,,
6851,44.03642129,-64.59610985,3373,9,6497,14,1358,12,1877,12,7268,14,,,,,,,,
6563,44.05964591,-64.53975524,7756,13,1442,9,7182,14,5344,6,504,15,,,,,,,,
2302,44.09252047,-64.46070743,1005,12,6605,14,7042,8,372,7,359,13,,,,,,,,
4230,44.1391805,-64.34967846,2198,15,4234,11,5218,15,4508,15,,,,,,,,,,
6957,44.20530527,-64.19391824,1468,6,414,12,2965,10,,,,,,,,,,,,
3933,44.28004824,-64.01880926,3218,14,,,,,,,,,,,,,,,,
7573,44.33398384,-63.89222586,2490,14,,,,,,,,,,,,,,,,
3824,44.37226823,-63.80188985,3774,12,6319,14,,,,,,,,,,,,,,
624,44.39934885,-63.73760931,1742,15,2845,5,4769,10,,,,,,,,,,,,
4474,44.41854468,-63.69180241,2454,7,,,,,,,,,,,,,,,,
6996,44.43213263,-63.65923722,3373,7,5163,9,1378,7,2731,9,2143,15,5613,15,,,,,,
2402,44.4417772,-63.63604528,1168,7,5478,9,7544,14,1527,5,1569,15,,,,,,,,
5374,44.44861496,-63.61956128,6226,13,123,7,4465,11,,,,,,,,,,,,
631,44.45347131,-63.60783206,3604,9,6557,5,3795,14,7115,11,4769,14,,,,,,,,
7682,44.45698124,-63.59934312,1362,8,7816,15,4569,11,,,,,,,,,,,,
3039,44.46078295,-63.59013728,4383,15,4257,10,,,,,,,,,,,,,,
5739,44.46611608,-63.5772033,4038,13,5632,9,,,,,,,,,,,,,,
1514,44.47361181,-63.55898519,1752,7,391,5,5879,7,,,,,,,,,,,,
151,44.48414118,-63.53331558,5992,13,6182,6,414,14,4330,9,5632,13,5006,14,,,,,,
7528,44.49887231,-63.49724674,3181,12,6404,7,,,,,,,,,,,,,,
4465,44.51953458,-63.44634393,4871,8,5149,11,222,9,5374,11,1717,13,,,,,,,,
4830,44.54842235,-63.37455065,7393,5,,,,,,,,,,,,,,,,
3393,44.58868388,-63.27322585,6591,8,2372,10,5553,6,5742,12,2754,11,3182,14,,,,,,
145,44.64458843,-63.12995664,3857,6,1877,12,6532,9,,,,,,,,,,,,
5800,44.71397433,-62.94765716,2996,7,905,11,5211,13,,,,,,,,,,,,
5211,44.76630998,-62.80659358,3633,15,6327,15,5800,13,,,,,,,,,,,,
213,44.80293174,-62.70592206,5742,7,5090,15,6677,9,6532,14,,,,,,,,,,
1578,44.82865381,-62.63419129,1537,14,3427,7,1939,12,872,7,,,,,,,,,,
3299,44.84684339,-62.5829361,2845,10,5938,15,2534,5,,,,,,,,,,,,
1946,44.85968421,-62.5464805,7675,8,4712,5,,,,,,,,,,,,,,
1771,44.86876817,-62.52055175,4949,11,6430,6,6936,12,,,,,,,,,,,,
6486,44.87521326,-62.50208431,4371,15,5541,14,1577,10,5751,14,3681,10,5606,6,,,,,,
4257,44.87977992,-62.48896323,838,8,372,6,3203,13,3039,10,,,,,,,,,,
4675,44.88371144,-62.47764312,2174,10,7882,14,,,,,,,,,,,,,,
5606,44.88904055,-62.46226656,3221,13,6486,6,405,8,,,,,,,,,,,,
405,44.89652651,-62.44061414,1742,6,3509,7,2336,9,6583,10,5606,8,374,5,3182,14,,,,
5006,44.9070308,-62.41015731,1362,7,4994,11,7151,6,4850,13,4618,12,151,14,4569,11,,,,
4712,44.92180837,-62.36724695,5992,14,2534,5,1946,5,,,,,,,,,,,,
3182,44.94262767,-62.30690849,2174,8,4006,7,986,14,3326,7,3393,14,405,14,141,12,2454,5,,
1411,44.97212871,-62.22235559,3427,7,5335,12,7182,9,4850,14,4698,7,,,,,,,,
4922,45.01486752,-62.10408951,246,7,,,,,,,,,,,,,,,,
1635,45.0796859,-61.94228764,1537,14,7606,5,7124,7,7307,13,,,,,,,,,,
6532,45.19830953,-61.74371885,3427,8,4371,6,145,9,213,14,,,,,,,,,,
4508,45.38148007,-61.8151286,5553,8,2336,7,1556,15,4230,15,,,,,,,,,,
2235,45.48014126,-62.01196982,7042,7,6180,11,6033,12,,,,,,,,,,,,
3681,45.53927439,-62.15667143,3920,15,5512,5,6486,10,,,,,,,,,,,,
6181,45.57931962,-62.26103284,7115,5,5149,10,1556,12,5896,10,6192,6,898,14,,,,,,
7056,45.60718657,-62.33556343,3257,13,2232,9,5349,11,4023,13,6865,6,6226,15,5938,5,,,,
6319,45.62678628,-62.3886151,7820,14,3373,15,3824,14,,,,,,,,,,,,
515,45.64064008,-62.42633814,7151,9,1577,5,4577,7,6936,11,5983,7,2956,9,,,,,,
141,45.65046665,-62.45317919,4488,10,7821,6,7182,13,664,5,2548,8,3182,12,,,,,,
2706,45.65750912,-62.47244883,6998,9,6936,5,,,,,,,,,,,,,,
4569,45.66479573,-62.49240958,3057,12,7286,11,7682,11,5006,11,,,,,,,,,,
730,45.67500219,-62.52039821,5349,15,7448,15,473,14,2548,12,1569,13,,,,,,,,
474,45.68936671,-62.55982287,3218,13,473,14,7606,14,2381,8,,,,,,,,,,
6404,45.70959063,-62.61533351,4038,6,6557,6,7695,10,5983,10,7528,7,374,10,,,,,,
6058,45.73810058,-62.69344558,125,11,1362,11,7306,8,933,6,3768,10,,,,,,,,
4934,45.77844783,-62.80342936,5926,14,5398,6,7286,14,1711,15,4267,12,,,,,,,,
7310,45.83573648,-62.95792969,6497,8,1006,13,1711,8,2454,13,,,,,,,,,,
504,45.91790378,-63.17481118,391,13,2300,5,5879,13,4577,6,6563,15,,,,,,,,
7307,46.03758573,-63.4773791,3323,14,7124,10,6033,6,1635,13,,,,,,,,,,
374,46.21521538,-63.88731025,7821,6,7816,5,4994,10,203,12,6677,7,405,5,6404,10,,,,
2490,46.39214417,-64.23410081,6937,13,2845,8,168,13,1174,7,7573,14,,,,,,,,
266,46.53683309,-64.45956341,4038,9,473,12,3844,10,6784,12,1569,6,6906,6,,,,,,
3330,46.67622376,-64.62756723,1742,6,1149,6,7054,5,,,,,,,,,,,,
4644,46.87813776,-64.81164152,7115,14,6512,14,1482,14,1755,10,,,,,,,,,,
5344,47.06012766,-64.94591518,3221,7,5090,13,6563,6,,,,,,,,,,,,
1755,47.18997333,-65.0408327,4644,10,,,,,,,,,,,,,,,,
1717,47.28017528,-65.11465685,6383,9,2996,15,275,8,3920,15,4465,13,,,,,,,,
2454,47.36181861,-65.19195169,3427,7,2691,11,4474,7,3182,5,7310,13,,,,,,,,
1224,47.47075914,-65.30839181,3323,5,2475,13,6402,13,6557,8,1358,10,6998,8,3768,8,,,,
